Gender,Study_Hours_per_Week,Attendance_Rate,Past_Exam_Scores,Internet_Access_at_Home,Extracurricular_Activities,Final_Exam_Score,Parent_Edu_Bachelors,Parent_Edu_High School,Parent_Edu_Masters,Parent_Edu_PhD
1,26.71555486339876,97.474412876652,85.13923016199932,1,0,77.1,True,False,False,False
0,16.384604143753744,73.96988342291802,78.53942975454498,0,0,48.2,False,True,False,False
1,18.001712181410696,82.306801596223,77.73481647067489,1,0,67.3,True,False,False,False
0,11.09444988841502,71.63256937007871,61.90058954106488,1,1,55.6,True,False,False,False
0,34.09994706909655,92.3629773420413,84.11954507498069,1,1,69.4,False,True,False,False
1,14.381894368979106,69.0257679078121,53.13432555848333,1,0,58.3,False,False,True,False
0,23.803206001786904,95.24534232583149,66.69768515585362,1,1,75.2,False,False,False,True
1,16.58879203278108,75.90490559849381,76.34755067233874,1,0,65.1,False,False,True,False
0,32.69091272517864,89.36584923033418,81.32792375344414,1,0,75.9,False,False,True,False
0,22.64663754147947,71.04764510864938,72.86055940114495,1,1,56.8,False,True,False,False
1,35.229146316527604,84.9952034534653,78.86992689268135,1,0,75.4,True,False,False,False
1,33.05606524186402,77.7176825234679,78.81568707566294,0,1,58.5,False,True,False,False
1,20.922016343615176,80.8663162814107,74.63047619697987,1,1,69.2,False,False,True,False
1,15.812008002774917,82.92748000446952,69.71106351105544,1,1,70.9,False,False,False,True
1,22.07703933956981,91.3499282989056,83.94676877248834,1,1,78.2,False,False,True,False
1,33.21487585777646,92.36951716975751,96.77420110328842,1,1,86.5,False,False,False,True
1,10.38357093193058,69.64155884171979,47.55644238046654,0,0,36.9,True,False,False,False
0,9.895719773476058,95.67042167742656,71.6334149519648,1,0,67.1,True,False,False,False
1,2.256001019899731,64.16801574483114,59.336966304026376,1,1,40.5,False,True,False,False
0,21.838646107401736,90.95002617557562,78.49799963110121,1,0,61.4,False,True,False,False
1,14.46533168818559,77.28346926038367,77.7452229796786,1,1,50.9,False,True,False,False
1,3.0117120533269346,80.95381014784508,63.41501279025197,0,1,50.9,False,False,True,False
0,18.66412338996533,79.90825937679557,69.85053373255495,0,0,48.3,True,False,False,False
1,18.13417123521174,74.31999445259831,85.75146760091212,1,0,62.3,True,False,False,False
1,35.072234029129454,73.86553925820601,81.49270050782141,0,0,63.3,True,False,False,False
0,27.603207057162884,90.51674989332685,84.74690416041234,1,1,74.9,True,False,False,False
1,17.38175951122224,88.88696640524303,72.75531918345995,1,0,62.6,True,False,False,False
1,3.617242883903793,46.95410556199528,42.85123989024704,1,0,37.5,True,False,False,False
0,20.15171930638742,90.04889419366067,80.21333763086241,1,0,65.6,True,False,False,False
1,20.14107641237021,91.5907129752726,79.1957974375295,1,1,70.6,False,False,True,False
0,21.77406174128167,81.39040691699795,83.27924729652605,0,0,59.7,True,False,False,False
1,25.64529284251098,79.70535478086434,63.44389129727729,1,0,60.9,True,False,False,False
1,24.757112527153204,87.80526640808003,68.21009085291814,1,0,69.0,False,False,True,False
1,7.456013775690163,56.364267050849705,48.52774080640798,1,1,43.4,False,False,True,False
0,4.585245597063681,80.44753017398705,77.81621581444833,1,1,65.8,False,False,True,False
1,30.84298722216721,96.15757910464596,89.73214787992424,1,1,78.7,True,False,False,False
1,24.52309173404941,80.48433761724678,66.36455075590796,1,1,60.2,False,True,False,False
0,31.327860273655897,88.5025240947255,68.37055941643095,1,1,72.6,True,False,False,False
1,25.48451816592444,85.76188401974267,75.85380741006706,1,1,65.3,True,False,False,False
0,3.8344646240295335,80.05285232826103,58.581806222445614,1,0,55.1,False,False,True,False
1,19.495204465911133,100.0,73.81124028432608,0,1,54.9,True,False,False,False
0,27.682065147316948,81.17882250897638,90.55905653578542,1,1,76.0,False,True,False,False
0,5.928741975148385,63.97248877200397,60.011886205472905,1,1,43.3,False,True,False,False
0,31.91488254190205,87.41267990666032,71.05297494095844,1,1,67.3,False,True,False,False
1,24.15804444547175,77.79730014990226,72.8379221373921,1,0,60.4,True,False,False,False
0,22.513357213446955,88.78138926976948,77.8030687346337,0,0,66.6,False,False,True,False
1,36.469886911028226,94.9129573273617,94.22546688317038,1,0,93.8,False,False,False,True
0,5.540157668984767,49.18085631286867,46.77369766471249,1,1,44.2,False,False,True,False
0,22.59168888649027,88.37151048565322,70.89883096705708,0,0,49.3,False,True,False,False
1,6.744807732562363,72.45393346637455,62.680736240339314,1,1,46.9,False,True,False,False
1,34.929188144513766,98.7596145478633,95.0567697202697,1,0,74.4,True,False,False,False
0,10.43473476571,67.07085233560845,55.75880773426716,1,1,50.2,True,False,False,False
1,26.891709691963335,92.141740758364,70.10950843254646,1,0,78.8,False,False,False,True
1,28.55141661165004,95.86713022759592,87.02223141286004,1,0,79.1,False,False,True,False
1,32.61741422880633,85.23633397610509,87.71491227711768,1,1,77.1,False,False,True,False
0,15.496045616431692,74.0618586984553,69.91937053939972,0,1,51.8,True,False,False,False
0,17.899450935859168,80.44880213930472,63.35411019285048,1,0,56.1,False,True,False,False
1,28.711714145273707,89.893804061615,60.31594515515511,1,1,55.5,False,True,False,False
0,28.84920463966585,76.32629959124861,77.14185322189671,1,1,67.1,True,False,False,False
1,13.589321044001506,72.23020451264799,60.88941410347269,1,1,62.0,True,False,False,False
1,30.484904429634405,73.3228839123248,75.64704203241006,1,1,56.9,False,True,False,False
1,29.709311154226853,87.01438056378288,85.94819348594051,1,0,76.5,False,False,True,False
1,18.29737266092711,88.70113375815473,71.36345618795148,1,1,74.2,False,False,True,False
1,30.633842534468688,81.94617702995042,69.67274530882518,1,1,70.2,True,False,False,False
0,40.530361019358146,94.5253141829432,87.76182272329834,1,0,86.2,False,False,False,True
1,18.382071817783203,86.33323062611973,80.35223250952255,1,0,67.1,True,False,False,False
0,14.666776251779073,82.5455765378722,53.85095047113444,1,1,56.0,True,False,False,False
0,11.340419211092582,69.69139906276719,61.31264343516488,1,0,54.8,False,False,True,False
1,34.42047194125099,98.07273287217656,90.66557948548854,1,1,87.0,False,False,False,True
1,22.97320080867188,81.68413976773164,66.4446605766531,1,1,62.0,True,False,False,False
1,13.317999865511387,70.85072376082306,61.00951660998172,1,0,54.5,True,False,False,False
1,22.222316196070157,82.5297147842937,69.40622892535602,0,0,47.8,False,True,False,False
0,30.909003137798855,73.81363559557889,67.67417934918062,1,1,55.0,False,True,False,False
0,41.45974536956489,74.73406051507538,63.87747195174145,1,1,71.2,False,False,True,False
1,27.141337215008527,67.46016102358288,70.58835654016536,1,1,74.5,False,False,False,True
0,16.729124625382443,44.550640778466,35.0,1,1,35.2,False,True,False,False
0,26.50409399021151,98.69507870504096,95.37433015995744,1,1,76.8,True,False,False,False
0,18.411878421150437,86.78248682800748,80.34153196507194,1,1,68.9,True,False,False,False
0,34.51142490100878,80.27565303174106,58.19116969398008,1,0,64.1,True,False,False,False
0,25.07472646554188,88.29278322025897,83.96424481368643,1,0,76.4,True,False,False,False
0,20.684984192938963,89.83226218551468,79.64657056012548,1,1,63.0,False,True,False,False
0,20.79828442252652,89.68939413236274,74.14596819978654,1,0,72.6,False,False,True,False
0,22.451541810038,88.34580909976975,72.4335122894275,1,1,58.9,False,True,False,False
1,36.40467823968434,71.93112183243808,68.9089746054479,1,1,67.6,True,False,False,False
0,29.2408866182763,91.75781076183196,90.07184194841236,0,1,71.7,False,False,True,False
0,33.87800716381922,91.73331105148138,94.527541689365,1,0,78.3,True,False,False,False
1,18.529752596851782,56.46513072496475,61.97717519797521,1,1,50.9,True,False,False,False
0,4.4591490159182126,66.6827912199835,56.5831464382232,1,0,46.2,True,False,False,False
1,38.04632349120993,96.35049052251657,88.14322699773192,1,0,84.4,False,False,True,False
1,35.280395777744054,84.26477670428635,86.32045516188377,1,1,76.3,True,False,False,False
0,25.11593598425066,88.53729166987792,87.01708299215353,1,1,71.4,True,False,False,False
0,17.128696394357174,82.69575258844768,61.50647780197128,1,0,64.0,False,False,True,False
1,24.145156040743387,78.93583874316973,73.09193929573678,1,0,68.3,False,False,True,False
1,32.63691628805107,89.60676061018249,77.78499806363001,1,0,72.7,True,False,False,False
0,24.320296274316267,84.5519303414882,67.9189591419123,1,1,58.8,False,True,False,False
1,13.009290747492402,92.33115405352775,74.9486730653664,1,0,59.3,False,True,False,False
0,4.854594845391451,48.62967116852513,43.425481372629235,0,1,33.6,False,True,False,False
1,31.11813277750362,82.96363358607633,68.69647759799577,1,0,68.1,True,False,False,False
0,25.56782461857259,76.29921268787574,81.00505818168227,1,0,63.4,False,True,False,False
1,31.469603744277077,78.73398150158056,68.22797851781483,1,0,67.2,True,False,False,False
1,20.909334006538607,91.5552576853459,87.98159067512672,1,1,78.3,False,False,False,True
1,22.946332386911703,79.71636406891048,63.927987075508554,1,0,65.4,True,False,False,False
1,28.313015745212656,92.0213485905894,87.11135739966235,1,1,77.2,False,False,True,False
0,2.6019783148467126,70.97389215612935,53.69995533817034,1,1,50.9,True,False,False,False
0,28.312100879981916,87.48902491447448,66.61183664205325,0,1,52.1,False,True,False,False
0,30.169773987998,94.61619884850508,85.24161981580598,1,0,76.1,False,False,True,False
0,16.01580904064346,69.81724362927895,67.82105049540715,1,0,58.1,True,False,False,False
1,1.0,53.80877051750068,37.94779793568708,1,1,28.9,False,True,False,False
0,14.969966055540228,73.72612602752247,77.97584207307867,1,0,57.2,False,True,False,False
0,9.810428907491646,72.99340547795691,59.71541957682918,1,1,49.4,True,False,False,False
1,22.38320840392312,89.32679830731342,87.39641332745438,1,1,77.9,False,False,False,True
1,27.961203037283237,98.42733837219414,89.45083723556691,1,1,76.2,False,False,True,False
1,18.619112517490116,85.71478186107034,68.01938305668307,1,0,66.0,False,True,False,False
1,22.26302401535106,79.79716419848336,72.77620804022291,0,1,54.4,False,False,True,False
0,5.33482626133552,69.19222729354343,75.69580203628102,1,1,54.9,True,False,False,False
0,36.223088433894304,86.35805318587391,84.02388659131546,1,0,82.1,False,False,True,False
1,7.4735962645115075,66.93217601658704,35.0,1,1,46.0,True,False,False,False
1,15.79771827115136,79.67194434105087,76.2188411834163,1,0,64.8,True,False,False,False
0,39.489013386050466,80.40395991233197,63.55813522737607,1,1,71.1,False,False,True,False
1,24.81587654040909,91.24697052678496,72.648084725877,1,0,76.1,False,False,True,False
0,8.560108729074242,79.66395153184015,65.9812737109906,1,0,59.1,True,False,False,False
0,23.843514934826253,91.52570247013736,88.98906227063549,1,0,73.4,True,False,False,False
1,21.09134025535336,71.46840819752435,59.85152332292409,1,1,61.7,False,False,True,False
1,21.36364293248758,62.31871597615291,64.63147574552603,1,0,59.0,False,False,True,False
1,21.779840235813424,94.2615050890384,83.96781793755535,1,1,63.3,False,True,False,False
0,37.611499413884815,91.9656510254221,80.10711907975228,0,0,71.1,True,False,False,False
1,13.123138660386218,75.51245266427729,57.05829194079372,1,1,53.0,False,True,False,False
0,9.43047280978268,69.55188836514073,62.87256330443456,1,1,54.1,False,False,True,False
0,9.7777376040114,85.53877257970564,62.86595883035622,1,0,57.1,True,False,False,False
1,3.0765636702484995,84.37549068929354,69.91105561909612,0,0,42.6,False,True,False,False
1,13.550440663289312,69.0510450737144,66.84227849964013,1,1,59.3,False,False,True,False
1,11.598438892766906,62.830531622586534,47.28551050289473,1,0,42.0,False,True,False,False
1,21.710639566335807,82.1371973160434,67.18541976081097,1,0,69.4,False,False,True,False
1,33.47357189142741,91.84016929544188,91.16176495910668,1,0,75.1,True,False,False,False
1,30.787448462019324,77.20027557686909,76.92179024705379,1,1,65.2,True,False,False,False
0,15.3433263183387,86.87152470658594,68.90031480743936,1,0,60.5,False,True,False,False
0,7.860480659746493,74.24036274157923,45.95259723107515,1,1,41.9,False,True,False,False
0,25.24512212797386,95.46752434867714,92.24732529990452,1,1,75.6,False,False,True,False
0,27.784087379050867,83.6822548051296,81.72843263144598,1,0,72.3,False,False,True,False
1,32.34725596342437,92.32712708251346,84.93510752961623,1,0,69.0,False,True,False,False
1,36.941002686221935,91.58958809383694,82.01017738416715,1,0,75.4,False,True,False,False
0,32.597489732941916,91.79140152837644,91.67558302882576,0,1,66.3,False,True,False,False
0,29.78470433454937,86.79703059297678,80.41205595551473,0,1,70.2,False,False,True,False
1,12.182688537206042,82.76879835611406,60.84017464131218,1,1,59.6,True,False,False,False
0,32.30109557798926,81.84700276790514,76.24338824282566,1,1,67.2,False,True,False,False
1,38.850674185859134,89.22628948567518,85.8735559501767,1,1,79.0,False,False,True,False
1,37.733180551237815,89.46798734427975,79.71643086997535,1,1,69.2,False,True,False,False
1,37.001049382094365,78.71164874964005,72.95253630562526,1,0,74.3,False,False,False,True
1,11.780033347255635,53.91506096268798,41.93705669422296,1,0,46.2,False,False,True,False
1,23.776161077423833,69.44846521461328,70.27256353879248,0,0,58.3,False,False,True,False
0,35.22519332157703,95.19014430952453,87.36964717044276,0,0,77.7,False,False,False,True
1,33.15924569342808,82.72476707764423,80.58691270657044,1,1,79.3,False,False,True,False
1,20.179746248736887,75.83991612816465,73.61508552153096,1,1,62.6,False,False,True,False
0,20.489490115702463,73.7556697940605,80.81870555272498,0,0,56.9,True,False,False,False
1,17.644108439742027,69.11813530643103,79.968996323744,0,1,48.9,True,False,False,False
1,26.97421190512426,87.5687044295375,77.9384496518801,0,0,61.4,True,False,False,False
1,34.18659040617894,72.97363588953219,72.3506968842339,1,1,68.8,True,False,False,False
1,35.475721935242646,91.6868677320124,84.76138275203124,1,1,79.5,False,False,True,False
1,10.088338991988088,76.33192614962901,73.12680202825513,1,0,54.6,False,True,False,False
1,16.489781510091024,83.42351621999137,76.09046045289085,1,0,60.7,True,False,False,False
1,19.77501731480061,62.19056513749853,75.17987632987372,1,0,53.5,True,False,False,False
1,34.60487606732478,89.99314338532375,89.35814633230656,1,1,78.4,True,False,False,False
1,38.55785440399981,71.92895929260192,70.64842414505188,0,1,64.3,True,False,False,False
1,5.350978380886701,83.34856072853617,74.19236545155084,0,0,55.0,False,False,False,True
1,21.725865191900684,77.41826500301183,59.70291290287005,1,1,66.6,False,False,True,False
0,35.867668417058844,100.0,90.2269446327997,0,1,76.0,False,False,True,False
1,8.200299645115726,44.31855686579949,53.65770450954011,1,0,38.2,True,False,False,False
1,27.639706213532055,86.95032819758835,81.95854543513548,1,0,67.5,True,False,False,False
0,19.24471892576893,84.67703320984775,64.1270207928269,1,0,56.3,False,True,False,False
1,19.22019267902503,81.70969755400597,65.40576465280884,1,1,63.7,False,False,True,False
0,14.983326008375084,51.46504519938659,44.644504690932074,1,1,35.2,False,True,False,False
0,15.151844351242516,94.58936060996682,75.31743137159688,1,0,55.8,False,True,False,False
1,15.443855956294506,89.74362091201978,73.20419216573328,1,1,65.5,False,False,True,False
0,7.286267105557509,56.55522791247547,44.004672104344216,1,0,37.9,False,True,False,False
1,24.36436269338221,78.18438939003087,82.90053377745063,0,1,58.9,True,False,False,False
1,27.65354447378448,100.0,91.6660434536066,1,0,70.9,False,True,False,False
1,15.794514404126636,78.66526213303548,58.218504229973384,1,0,52.0,False,True,False,False
0,35.18549030819182,79.1698245784753,82.12004186711225,1,1,74.8,True,False,False,False
0,15.531560348612542,73.22545791339766,70.7102709715263,1,1,54.6,False,True,False,False
1,24.700249777271864,86.91861998949514,73.44526054320245,1,0,70.7,False,False,True,False
1,17.340145745745172,84.58311506477617,72.7457141691051,1,0,70.0,False,False,True,False
1,19.616337007616096,78.21549362345213,62.18285848352377,1,1,56.3,True,False,False,False
0,8.61648196303246,66.77639875334336,58.7012638421718,1,0,53.6,False,False,True,False
1,12.108401996502463,74.14440342071802,66.29104634076835,1,1,50.4,False,True,False,False
1,13.693287841907734,72.12899830320379,62.859837830000025,1,1,46.3,False,True,False,False
1,18.38866280807362,75.5222541964993,61.46737261613574,1,1,51.2,False,True,False,False
0,25.829103851538765,91.89258181307116,82.18835424784173,0,0,60.9,False,False,True,False
1,28.57315777544436,91.86572514964926,87.08275798569068,1,1,79.9,True,False,False,False
1,14.443270034837727,88.97941549517549,78.76410053613291,1,1,62.4,True,False,False,False
1,7.22090085668864,65.40930504287077,69.14654409887714,0,0,52.9,False,False,True,False
0,20.972025351212896,66.46155436783704,63.601910971603886,1,1,56.9,True,False,False,False
1,20.254412623792632,73.85870144800779,69.51945737618135,1,1,62.1,True,False,False,False
1,14.194377282101472,83.69803683227784,60.25727650263327,0,1,52.1,False,False,True,False
0,29.507792597009313,92.0013211342574,80.60585801611245,1,0,73.3,True,False,False,False
1,23.993282153698978,68.25697596512718,74.76494919242319,1,0,63.8,True,False,False,False
1,29.338799214694788,81.43253026195208,82.46750322045149,0,0,67.6,False,False,True,False
0,28.01883493027221,85.97791364006949,78.51828426723503,0,0,63.6,True,False,False,False
0,32.00021910756527,80.02875800241858,83.00344419411854,1,0,69.8,True,False,False,False
1,37.18300816348712,86.76963463960682,84.10610997905225,1,0,73.8,True,False,False,False
0,14.6861458026785,94.48745816641238,82.08895474450809,1,1,63.1,True,False,False,False
1,29.58065552429635,96.44189400116726,89.95851785670786,1,1,82.3,False,False,True,False
0,37.07472319515689,97.529049231727,94.4351167148398,1,0,84.7,True,False,False,False
1,24.323429133955212,100.0,65.83245740993557,1,0,81.1,False,False,False,True
0,10.0257765189444,79.24836859508977,62.5920704066384,1,1,60.6,False,False,True,False
1,11.552764109958051,74.99079742061423,66.46686656741024,0,1,45.6,True,False,False,False
1,29.2269094902497,97.55465685133623,90.481432816744,0,1,67.5,False,False,True,False
1,28.92291255076512,93.57693109800374,81.9347099008743,0,1,75.8,False,False,False,True
1,12.412724607771668,74.92607988874333,50.35059319627867,0,1,32.8,False,True,False,False
0,5.305661437345924,84.42282130158407,74.95208568340139,1,1,58.1,True,False,False,False
1,36.44954094396687,83.10666413106767,76.91843830354857,1,1,71.1,True,False,False,False
0,20.631691494898185,84.08059055109561,82.0035410504972,1,0,70.9,False,False,True,False
0,1.2560430912461866,75.30893006057345,74.8135203804642,1,1,49.7,False,True,False,False
0,31.692205315256057,96.6022918529314,82.48315140188222,1,0,83.7,False,False,False,True
1,21.775667540854005,82.23467291672011,58.69445352384737,1,0,52.9,True,False,False,False
1,22.9909330328988,85.61249968246406,88.28826431213011,0,0,62.2,True,False,False,False
1,35.23291863410433,91.29614577082612,88.29641158742282,1,0,70.4,True,False,False,False
0,29.015103523669357,94.80772667815818,85.03515377052828,1,1,76.8,True,False,False,False
0,22.405048331987295,80.14085156716312,76.10670286581856,1,0,67.3,False,False,True,False
1,19.05160828370961,88.83501964038648,65.20710515570396,1,0,64.3,False,False,False,True
0,7.406502471630837,77.49941404101203,61.46873471250193,1,1,51.4,True,False,False,False
0,18.822760086928103,88.23040412732821,68.3564315154835,1,1,69.7,False,False,False,True
0,12.79879247419778,83.19382360056927,71.2348540748639,1,1,68.1,False,False,True,False
1,33.00678747189229,80.02511956146262,79.38421742990683,1,1,70.8,True,False,False,False
1,8.306283033387933,64.74477700222351,47.89726488425384,1,1,47.5,True,False,False,False
0,24.03720921139118,65.08816120739138,61.24080452151764,1,0,60.4,True,False,False,False
0,8.538053948430296,77.56132198664112,59.74619803569596,0,1,45.1,True,False,False,False
1,1.0,64.4166256418606,38.530159801518174,1,0,37.7,False,True,False,False
1,24.975565648107057,81.57244354149567,79.30416755120957,0,0,65.0,False,False,True,False
0,31.07117501832287,82.1418558475883,79.07541710151314,1,0,60.9,False,True,False,False
1,21.983417587070345,78.19475172734863,83.95221981575585,1,0,75.0,False,False,True,False
0,25.00337927614625,65.05662029799078,65.3428257104209,1,0,58.1,False,False,True,False
0,18.495695341276708,67.22016913580478,53.026750781010776,1,1,50.4,False,True,False,False
1,5.938507753459712,58.271543251858894,46.51388402423505,1,0,33.5,False,True,False,False
0,16.653901208986913,65.9941631439552,55.088014714525144,1,0,54.1,True,False,False,False
1,30.654497822098993,91.5438803702755,80.29342022439978,0,1,74.0,False,False,True,False
0,19.56854366594649,57.83615089779138,58.531319247706136,1,0,46.3,False,True,False,False
0,20.193940246616737,77.54643401143649,68.60963715869285,1,0,60.4,True,False,False,False
1,25.226446893848685,65.1929272876888,76.64733033483148,1,0,58.6,False,True,False,False
0,16.62276067838631,72.73644109849593,64.857442120326,1,1,51.0,False,True,False,False
1,39.70949424476367,75.04484897247987,65.27749248638166,1,0,67.5,False,True,False,False
0,16.71593662399655,82.22500202875193,61.64537325112456,1,1,54.4,False,True,False,False
0,14.134035435911647,85.54837706730937,62.90844434374866,1,1,62.3,False,False,True,False
0,4.536572705123617,53.81839551316373,57.18809363641252,1,1,50.8,False,False,False,True
1,16.219170587333668,94.92477144419472,83.60015848628615,1,1,66.3,True,False,False,False
0,15.540504791970726,71.90787929538683,68.18395884944935,1,0,55.6,True,False,False,False
1,20.56879101336395,65.55206615152468,58.840669201179786,1,1,48.6,False,True,False,False
0,27.38826282658352,97.22719481500216,93.99988365037068,1,1,79.8,False,False,True,False
1,12.550520534971088,78.81360766628688,63.916476494511905,1,1,49.9,False,True,False,False
0,15.708401328293135,85.8571194215841,67.59910759993032,1,1,67.8,True,False,False,False
1,19.894218307773908,70.60881790436879,73.12194125834799,1,1,65.1,False,False,False,True
1,21.690086761087457,76.89728524976786,70.86591421390516,1,1,57.5,False,True,False,False
1,23.262064163524112,76.29592295763459,63.14242473598932,1,0,66.1,False,False,True,False
1,34.639021028807704,77.56709106702809,71.41943938087866,1,1,64.5,False,True,False,False
1,36.06503841012188,100.0,80.02205420044454,1,1,77.3,True,False,False,False
1,16.69896328235906,66.33958171764715,58.767258172539734,1,1,47.6,False,True,False,False
0,16.95851585295247,74.1204152253959,71.75225182929204,1,0,61.2,True,False,False,False
0,11.678481190662351,88.6276529655831,72.33001761620025,1,1,57.7,False,True,False,False
1,32.53460983740864,88.13524555221511,83.53118426315301,1,0,72.9,True,False,False,False
1,24.012947336171298,73.85164557315922,69.85205739351998,1,0,57.3,True,False,False,False
1,15.982705402850822,75.7660183258629,59.34097055624615,1,0,54.8,True,False,False,False
1,22.03595953688,66.50768997476985,68.9802563309813,1,1,55.4,True,False,False,False
0,29.481546249760047,72.99800205438454,65.46953258596292,1,0,68.4,False,False,False,True
0,29.363017756134106,86.00740753541714,61.810888920031374,1,0,65.3,True,False,False,False
1,23.801611744921445,77.58407517936968,74.59411628520203,1,1,60.3,False,True,False,False
0,9.696908595665173,55.74116988561292,54.070665280933696,1,0,46.4,False,True,False,False
0,22.14764923495411,74.08252935148188,71.59633521051879,1,0,64.1,False,False,True,False
1,7.552033763402824,65.74116861998405,67.11899183847915,1,0,54.5,True,False,False,False
0,23.732363833480733,81.93234905080656,77.27378383842391,1,0,67.4,True,False,False,False
1,32.88365156008408,95.78625316500548,83.16056295073943,1,0,74.6,False,True,False,False
0,11.422190128834949,61.59112586886924,59.42611569576548,1,0,52.0,True,False,False,False
1,28.75338926011712,91.09991160583492,77.76183100852,1,0,68.2,True,False,False,False
0,9.440656934153946,89.58201648862514,60.96888826036758,1,0,60.7,False,False,False,True
0,10.490586620611737,56.32215473428945,55.620266511470845,0,0,43.6,False,False,True,False
0,22.005309912632605,94.6846705308246,79.14010101558044,1,1,63.2,False,True,False,False
0,2.657725445734112,50.01905372230965,35.96572117742001,1,1,33.4,True,False,False,False
0,22.66169297311928,94.64262382485872,88.00143133392005,1,0,63.9,False,True,False,False
0,22.680090509603733,89.81676892547266,73.39256782757123,1,1,67.6,True,False,False,False
1,25.492182363377488,79.60495944210933,73.17046155253561,1,0,73.7,False,False,True,False
0,25.762350932245,77.95078189786568,71.53503420064207,1,0,63.1,True,False,False,False
1,21.590989167017582,87.78482322131367,65.60380697023392,1,0,65.5,True,False,False,False
1,5.742288956961742,79.12005469052697,59.3124812206875,0,0,39.1,False,True,False,False
1,38.09507429333223,90.09772736071214,86.2839902547441,1,0,77.3,False,False,True,False
0,29.015653166920476,92.92178870671653,60.29038252270268,1,1,68.8,True,False,False,False
1,22.107352157700927,95.2377764056106,83.89244257692478,1,0,68.3,True,False,False,False
0,25.969675264451535,84.98335605201758,82.77993319382357,1,1,69.9,True,False,False,False
0,21.58578429945705,98.3643770909299,84.9102557920777,1,1,71.6,True,False,False,False
1,21.594346207660976,86.11653672617481,77.77407101559942,1,1,77.4,False,False,False,True
0,28.621217095882475,89.515353607353,68.21492669525486,1,1,64.7,True,False,False,False
1,28.212799170258833,93.0761266217691,82.89044375344152,1,1,74.3,True,False,False,False
1,21.964253575809423,84.7913463509737,76.71111049386225,1,1,63.9,True,False,False,False
1,3.3339142257787926,77.71796519911156,60.59765565288965,1,0,54.4,False,False,True,False
1,34.244746265186286,93.10772676941932,91.43166024447665,1,0,67.2,True,False,False,False
0,38.12072188572722,95.38628665044118,90.77468127666496,1,1,86.4,True,False,False,False
0,24.039652893711622,82.22529560925788,77.23690249907001,1,1,68.3,True,False,False,False
1,18.392485708598137,69.52747010609392,64.4289404528496,1,0,54.5,True,False,False,False
0,21.75432473250784,76.0224696407796,79.7427644482581,1,0,65.2,False,False,True,False
0,30.331195455180534,98.1948330307954,78.49803091920067,1,0,80.5,False,False,False,True
0,31.216106135783168,96.0979165100726,95.41214329288674,1,1,85.0,False,False,True,False
0,16.39681623561311,74.483782033446,55.23641724467512,1,0,43.9,False,True,False,False
0,1.0,63.22504660289905,39.08715204945313,1,1,47.8,False,False,False,True
0,26.80873349826403,92.00366931634343,81.07070291089289,1,0,77.0,True,False,False,False
1,33.23749173653265,90.56755440966523,62.571480009970195,1,1,64.9,True,False,False,False
1,15.47340129772609,65.99955928853535,67.3044518247112,0,1,51.3,False,False,True,False
1,37.831942382862,94.75831517317545,93.3823917308479,1,1,91.1,False,False,True,False
0,1.0,67.97975254581905,45.5591261765732,1,1,40.5,False,True,False,False
0,22.085187775980337,81.34987849024863,64.3707088746463,1,1,66.0,False,False,True,False
0,7.081494009561306,79.74235575202741,64.39395294501017,1,0,60.7,False,False,True,False
1,29.350343290873987,84.27260764851763,72.8579438088553,1,0,66.8,True,False,False,False
1,19.6439362879994,88.91853321295532,84.89046271838502,1,0,73.0,True,False,False,False
0,35.67175038790802,86.80869642469074,81.21636709025717,1,1,67.4,False,True,False,False
1,36.98768852947365,93.86609031915155,92.35137264844955,0,1,65.4,True,False,False,False
0,23.653565523849633,75.42591101160522,69.69367574044247,1,0,61.1,True,False,False,False
1,20.559631044259795,93.23933882795583,59.51555684765413,1,0,60.2,True,False,False,False
1,21.23491052429626,64.50563812032493,53.76752487638232,0,1,51.9,False,False,False,True
1,30.25959491026925,87.12328648464067,79.52711221428714,0,1,66.0,False,False,True,False
1,27.60491363281904,96.41891501216182,75.35234302166691,1,0,79.1,False,False,True,False
1,5.2176131193842075,63.42926377321343,59.94775302676771,1,1,50.6,True,False,False,False
0,16.54437272317918,77.43677992228034,70.14623991241255,1,1,55.7,False,True,False,False
1,7.267920408642674,82.96654885892283,60.68322777629385,1,0,63.0,False,False,False,True
0,30.31835587759571,93.461159024541,83.09249415742465,1,0,71.0,True,False,False,False
1,33.7398110913081,71.77649370407059,79.14756408979099,1,0,56.3,False,True,False,False
1,34.05082233844153,83.13586700675725,95.84317719616212,1,1,76.8,True,False,False,False
1,5.681273572480169,51.22515977844368,38.74330244172786,1,1,45.0,False,False,True,False
0,12.679891834041957,70.98074502088032,62.615873171237986,1,0,58.0,False,False,True,False
1,19.91542690643228,86.43257717080566,69.67422100402052,1,0,57.1,False,True,False,False
1,8.455251179316702,80.95446953045251,57.79513407976033,1,1,59.5,False,False,True,False
1,7.768853154456948,50.20699769717365,51.306882839326406,1,1,37.6,False,True,False,False
0,37.884449889147625,86.205005218928,89.24502503404847,1,1,76.8,False,True,False,False
0,27.39966259988308,97.01277920826234,83.53938954720715,1,1,81.8,False,False,True,False
0,16.11654910145316,86.81066915276702,69.38526162225818,1,0,69.2,False,False,True,False
0,1.7927524293549577,55.22160149296209,49.64314774253599,1,0,43.9,True,False,False,False
