Student_ID,Gender,Study_Hours_per_Week,Attendance_Rate,Past_Exam_Scores,Parental_Education_Level,Internet_Access_at_Home,Extracurricular_Activities,Final_Exam_Score,Pass_Fail
S1498,Male,23.645777267927414,94.41488005489039,83.46204351583393,Bachelors,Yes,No,75.3,Pass
S1499,Male,13.619660887791134,75.86232099248254,68.50149861865998,Bachelors,Yes,Yes,60.0,Pass
S1500,Female,27.999235840909368,96.0798080236572,76.45680060506078,Masters,Yes,No,72.5,Pass
S1501,Female,27.31851065867154,76.1233070938764,80.23362789964794,High School,Yes,No,62.8,Pass
S1502,Male,30.85226687298327,87.30837867196239,87.65136437208653,High School,Yes,No,70.8,Pass
S1503,Male,38.46594173603626,97.92568236857592,88.91091128110082,Masters,Yes,No,79.0,Pass
S1504,Male,3.579914381889576,59.95927162878565,49.66992277879952,PhD,Yes,Yes,48.2,Fail
S1505,Male,34.49847285263009,81.94039506997356,86.33730821821402,Masters,Yes,Yes,80.0,Pass
S1506,Male,19.97013051894352,76.13049568531233,67.5450793333824,Bachelors,Yes,No,63.0,Pass
S1507,Female,32.92731167741018,85.19674468662144,89.89613128762535,Bachelors,Yes,Yes,70.2,Pass
S1508,Female,15.869296227475948,85.72948246525837,67.16683990493688,Bachelors,Yes,No,63.7,Pass
S1509,Female,28.70931719897706,96.16910651064521,88.9774060792617,Bachelors,Yes,No,76.4,Pass
S1510,Female,10.511356999717263,55.00127569589148,54.344258234317216,High School,Yes,Yes,43.6,Fail
S1511,Female,20.362715396824843,80.62734752526144,74.4581120624793,PhD,Yes,No,69.8,Pass
S1512,Female,3.015032057895339,74.93003104443204,48.7189588832165,PhD,Yes,No,57.3,Pass
S1513,Female,37.091802831298324,100.0,95.09496132372553,Bachelors,Yes,No,84.9,Pass
S1514,Male,21.546485383856854,91.77958358003954,88.40287757784259,High School,Yes,Yes,65.5,Pass
S1515,Male,35.35117813296449,85.54682066354148,82.3718590519307,Bachelors,Yes,Yes,73.7,Pass
S1516,Male,38.97279117870811,93.71471888795206,91.10091183000706,Masters,Yes,Yes,82.1,Pass
S1517,Female,23.455254857011816,71.61760599692168,57.63935517299694,High School,Yes,No,57.2,Pass
S1518,Female,15.856678501959664,84.32903530709632,64.00111194913674,Bachelors,Yes,No,59.6,Pass
S1519,Male,12.515984216621492,74.66584427992018,69.794898923286,High School,Yes,No,49.6,Fail
S1520,Female,18.005288482219974,66.28747905614257,69.07051590538232,Masters,Yes,Yes,58.9,Pass
S1521,Male,12.202909774715135,62.11437582360473,60.96775184440717,Bachelors,No,Yes,43.2,Fail
S1522,Female,32.06718440801991,83.15668035045448,72.07513118597872,Bachelors,No,No,62.4,Pass
S1523,Male,33.460481512919976,71.980516070619,64.28640531568337,Bachelors,Yes,No,59.5,Pass
S1524,Male,4.304921174199007,74.98118549184044,62.99895876269075,Masters,Yes,No,61.8,Pass
S1525,Female,23.256418203678656,73.94780061709416,59.57505704312418,PhD,Yes,No,67.3,Pass
S1526,Male,14.010769237268642,72.94165934768766,51.969432360031,High School,Yes,No,48.5,Fail
S1527,Male,45.0,97.55961305430573,92.63002492406777,Bachelors,Yes,No,83.8,Pass
S1528,Male,33.69098390567148,92.83764392234642,84.43778605799028,Masters,Yes,No,79.7,Pass
S1529,Female,30.843794318796498,97.79835205896511,93.15713252159436,Bachelors,No,Yes,69.8,Pass
S1530,Female,16.330769306374144,91.93324927957084,73.7601122179379,Bachelors,Yes,No,68.4,Pass
S1531,Male,27.108735535873414,91.74344621375943,72.131332926989,Bachelors,Yes,No,69.1,Pass
S1532,Female,31.90171204190469,93.24010895402446,82.10055566479978,Masters,Yes,Yes,80.6,Pass
S1533,Female,22.37836163992201,82.87884010655804,66.26364868989964,Bachelors,Yes,Yes,61.6,Pass
S1534,Male,38.22345752071715,72.14894589555318,64.21137657787705,Bachelors,No,Yes,57.7,Pass
S1535,Male,21.885359454221476,77.70613000637233,55.844211095115334,PhD,Yes,Yes,63.4,Pass
S1536,Male,17.643734090610156,83.74280355997848,61.81842165441809,High School,Yes,Yes,58.3,Pass
S1537,Male,40.19176030052208,69.93156732392376,76.1629407231546,Masters,Yes,Yes,70.6,Pass
S1538,Female,30.165698353547022,88.23940731123673,70.7738656401261,High School,Yes,Yes,62.7,Pass
S1539,Male,19.966909625921954,85.1090161976108,76.89452691991242,High School,Yes,Yes,59.6,Pass
S1540,Female,9.012367181411816,70.40057890793389,41.849040343466115,Bachelors,Yes,No,45.5,Fail
S1541,Female,12.633374125258191,64.47987254300996,59.68332334348315,High School,Yes,Yes,48.6,Fail
S1542,Male,36.09132535088583,90.43193568290091,95.42743665259908,High School,Yes,No,73.1,Pass
S1543,Female,15.160438203138302,72.47753504463789,62.6370975166413,High School,Yes,Yes,54.9,Pass
S1544,Male,17.535339149980448,81.59514371335685,78.76672816266988,Bachelors,Yes,Yes,61.9,Pass
S1545,Female,30.683824008766635,86.82616108046611,81.29966151808546,Masters,No,Yes,67.9,Pass
S1546,Female,11.298788650004939,72.59090747528704,69.16151921285757,High School,Yes,No,48.8,Fail
S1547,Female,5.95706815180138,69.44138977688995,62.86586011661047,Bachelors,Yes,No,52.6,Pass
S1548,Female,9.164059626593955,76.16481201923516,67.92066876158289,High School,No,Yes,42.5,Fail
S1549,Male,16.428207383046512,83.34322681515154,71.03664234298921,Bachelors,No,No,53.2,Pass
S1550,Female,18.112997281792747,84.99573838586845,82.33844830587749,Bachelors,Yes,Yes,70.2,Pass
S1551,Female,39.83553910045051,82.30891291175065,87.30828873534055,Masters,Yes,No,77.9,Pass
S1552,Female,12.93186025961697,73.24124274292285,59.61030179874471,PhD,Yes,No,63.9,Pass
S1553,Female,22.823120409210414,83.05985177250413,68.52628945590646,PhD,Yes,No,69.3,Pass
S1554,Female,15.725427165223735,78.8591302216636,73.40555558674059,High School,Yes,No,56.3,Pass
S1555,Male,17.593978050105584,78.82679181872118,59.03485986159853,Masters,Yes,No,57.9,Pass
S1556,Male,23.986911971119156,88.73751814367309,78.99356937086478,High School,Yes,No,61.8,Pass
S1557,Female,21.588170021079346,80.45347792542272,73.14674540301836,PhD,Yes,No,71.5,Pass
S1558,Male,13.95204768971816,80.64473342275144,76.46751839083878,Bachelors,No,No,59.0,Pass
S1559,Female,17.85168277666221,69.83785916508889,63.306309206523,Bachelors,Yes,No,56.7,Pass
S1560,Female,16.227447617965186,86.92444503757517,71.53307138318117,High School,Yes,No,62.9,Pass
S1561,Male,20.068339838127034,79.4679331473463,71.62263679860085,High School,Yes,No,58.0,Pass
S1562,Male,27.31273413040825,92.63257214401025,83.41886580793528,Masters,No,No,67.2,Pass
S1563,Female,13.964820480136906,74.65210503481381,42.86765208116396,Masters,Yes,No,58.6,Pass
S1564,Male,22.487929886004963,77.44540365064664,70.04011462086834,Bachelors,Yes,Yes,63.8,Pass
S1565,Female,36.01699227351358,79.8470000801894,74.16135622246458,Masters,No,Yes,63.4,Pass
S1566,Male,33.24792776404967,85.99748251006704,81.57961810236318,Masters,Yes,Yes,78.0,Pass
S1567,Female,13.557843400143167,75.79820486271556,54.899819344096905,Bachelors,Yes,Yes,53.0,Pass
S1568,Male,25.812076805555396,96.37935688879249,72.88692443421917,High School,No,Yes,50.6,Pass
S1569,Female,21.502386843956355,87.4288944684002,83.16449261990002,High School,No,No,58.1,Pass
S1570,Male,23.894491336719746,93.44073055358062,88.24104017750133,Bachelors,Yes,No,76.4,Pass
S1571,Female,13.911837443276381,87.07556731113256,81.16087598146359,High School,Yes,No,65.5,Pass
S1572,Male,35.317907436606916,100.0,66.58804410334082,High School,Yes,Yes,69.2,Pass
S1573,Female,45.0,88.58317444596484,82.63013817847795,Bachelors,Yes,No,77.7,Pass
S1574,Female,35.635361874389226,94.25381599772096,93.19713242193959,Bachelors,Yes,No,82.1,Pass
S1575,Male,22.07953687357619,89.04498959174626,90.14232893744672,PhD,Yes,No,82.0,Pass
S1576,Male,21.60057095998191,82.99117050717918,74.85155162830387,High School,Yes,Yes,64.9,Pass
S1577,Male,21.02396977590596,58.758202302484534,65.5071443110246,Bachelors,Yes,Yes,55.0,Pass
S1578,Female,20.123026025307656,83.16646526718287,78.35970101857426,Bachelors,Yes,No,65.2,Pass
S1579,Female,22.834880091528934,85.94942223422764,77.25828016114477,Masters,Yes,No,69.0,Pass
S1580,Female,18.155887407653566,91.31302641065172,71.27647686915918,High School,Yes,No,61.5,Pass
S1581,Male,12.6191257304165,78.60024878797466,63.07282977905626,Bachelors,Yes,No,52.1,Pass
S1582,Male,23.24888338961303,91.55527564105485,80.30450669477588,High School,Yes,No,67.1,Pass
S1583,Female,29.788440136423112,81.50215796418765,72.51356822366715,Bachelors,Yes,No,69.1,Pass
S1584,Female,28.32976219435264,93.09139135417489,88.13263955110804,Bachelors,Yes,No,76.5,Pass
S1585,Female,24.3453804633852,85.95352374135354,70.72746198047744,Bachelors,Yes,No,66.3,Pass
S1586,Male,25.79542104836334,79.63485557168335,72.01338973297442,Masters,Yes,Yes,73.5,Pass
S1587,Female,20.077493754435917,78.79947022476563,67.86532921366926,Bachelors,Yes,Yes,63.9,Pass
S1588,Male,32.80614062315331,95.24242365125386,89.68440788667824,Bachelors,Yes,Yes,75.8,Pass
S1589,Male,6.460607984327387,82.31362441125499,60.09104899029243,Bachelors,Yes,Yes,52.7,Pass
S1590,Female,17.60439809087355,64.75027734362232,62.85187948324403,Masters,Yes,Yes,55.9,Pass
S1591,Female,35.56861591448453,91.54618562424105,93.82480149903257,Bachelors,No,Yes,72.2,Pass
S1592,Female,22.07561004702989,70.60281643454698,70.16100878496808,Bachelors,Yes,No,57.4,Pass
S1593,Male,20.672145545833146,87.94709171732632,58.6885802042934,Masters,Yes,Yes,68.5,Pass
S1594,Male,38.931444455194246,92.4682077167007,70.29224697447793,Bachelors,Yes,Yes,77.4,Pass
S1595,Female,8.195376813493274,84.01619857813843,63.33644671755746,Bachelors,Yes,No,54.0,Pass
S1596,Female,25.113974762902416,84.88096003414998,66.35158098598785,Bachelors,Yes,No,64.0,Pass
S1597,Male,20.725802141686266,78.4445976224494,67.85494002373139,High School,Yes,No,56.2,Pass
S1598,Male,22.06200392568227,72.09133153160406,77.86723363326682,High School,Yes,No,60.5,Pass
S1599,Male,20.107400206049462,72.27153899765132,80.11223619584595,High School,Yes,Yes,62.7,Pass
S1600,Female,36.69585264351757,81.71126309714558,84.95472692761975,High School,Yes,Yes,63.6,Pass
S1601,Male,14.547888371668098,68.95635276666918,58.21724927488714,Bachelors,Yes,Yes,52.3,Pass
S1602,Male,33.459576855949194,76.5389928302856,76.41161585984993,Masters,Yes,Yes,71.6,Pass
S1603,Male,10.64501698964475,68.31754589940509,68.1814981638174,High School,Yes,Yes,45.1,Fail
S1604,Male,19.339742075974524,79.16643234405795,78.79682818304885,PhD,Yes,No,70.7,Pass
S1605,Male,23.58438375932974,77.15751842627387,58.0713813462563,PhD,Yes,Yes,68.3,Pass
S1606,Female,10.936349004214524,72.6393221099203,63.92558037155395,PhD,Yes,Yes,61.6,Pass
S1607,Male,24.072804539161368,92.89215175831946,85.3420533185584,Masters,No,Yes,63.0,Pass
S1608,Female,9.990041769533093,75.49751462277489,68.97522795809002,Bachelors,Yes,No,65.2,Pass
S1609,Male,33.63571155579473,100.0,92.71451391841889,High School,Yes,Yes,75.9,Pass
S1610,Female,29.796140550506873,96.66189241292149,90.94373675763836,Masters,Yes,Yes,81.5,Pass
S1611,Female,24.27330767673479,86.0639738092493,79.25538388334363,Bachelors,Yes,Yes,65.2,Pass
S1612,Female,13.854281025979844,85.11168422079867,67.44813597521716,Masters,Yes,Yes,65.1,Pass
S1613,Female,17.047923186314684,97.46898966023925,73.96196707962059,PhD,Yes,Yes,74.6,Pass
S1614,Male,24.989252976166586,96.61165220492168,93.31111034079377,Masters,No,Yes,65.8,Pass
S1615,Male,21.768823153963076,78.47444817737083,70.96575025527802,Bachelors,Yes,Yes,59.5,Pass
S1616,Female,18.2883903651062,82.2228532402441,65.42292398518144,High School,Yes,No,58.0,Pass
S1617,Female,22.712062459302388,92.486082392131,70.12298116169087,High School,Yes,No,67.6,Pass
S1618,Female,36.18551603020144,88.84774880659488,86.72409183204357,Masters,Yes,No,81.3,Pass
S1619,Female,29.31862461125729,89.77659126938876,83.49045393015116,Masters,Yes,Yes,80.0,Pass
S1620,Female,22.069124187084167,66.13659169513171,57.55860648470775,Masters,Yes,Yes,58.7,Pass
S1621,Male,36.84695496091577,88.84493295258032,57.68931780784178,Bachelors,Yes,Yes,67.6,Pass
S1622,Male,10.608447564737578,57.504085299503565,56.29585583950847,Masters,Yes,Yes,55.0,Pass
S1623,Female,1.0,70.90408337844846,55.14834908503213,Bachelors,Yes,Yes,52.5,Pass
S1624,Female,30.35943154077863,83.4995149644699,85.33164741268816,Masters,Yes,Yes,79.8,Pass
S1625,Male,11.510502331278037,84.01562372150877,70.46814117047374,High School,Yes,No,51.7,Pass
S1626,Female,27.49741922107198,79.71370353537151,83.91228237156176,Masters,Yes,No,73.0,Pass
S1627,Male,1.0,45.96441370436337,49.329735200887484,Bachelors,No,No,31.0,Fail
S1628,Female,43.52422865352671,89.19064437251966,84.26701902716287,Bachelors,Yes,Yes,77.8,Pass
S1629,Male,21.348537863329145,93.78371834108151,88.81270501731741,Bachelors,No,No,65.1,Pass
S1630,Male,27.52352640979937,77.59545529006846,67.75975938976197,PhD,Yes,Yes,74.1,Pass
S1631,Female,22.241266497570177,90.33549000704373,80.678370682886,High School,Yes,No,67.1,Pass
S1632,Male,6.935500968504268,68.6104742647146,59.065062948894706,Bachelors,Yes,Yes,55.4,Pass
S1633,Female,18.234150298246316,85.26511217788183,72.47428681290168,Bachelors,No,Yes,54.4,Pass
S1634,Female,19.982907786422178,83.28109049818038,66.0508377533722,Masters,Yes,No,61.8,Pass
S1635,Female,14.631671743458067,73.20481994275707,52.98171884385512,Masters,Yes,No,58.0,Pass
S1636,Male,28.969856280592534,75.82996406341103,72.54185879523861,Bachelors,Yes,Yes,71.0,Pass
S1637,Male,39.82205870267635,98.7770302731416,92.1030001657065,Masters,No,Yes,76.3,Pass
S1638,Male,4.187504985589658,69.47511908575567,55.397559822468956,PhD,No,Yes,49.9,Fail
S1639,Female,17.67144485969109,76.43574447098817,59.56586890982401,Masters,No,No,54.7,Pass
S1640,Female,14.924191050101525,71.33841803985281,68.81714824785526,Masters,No,No,53.4,Pass
S1641,Female,16.1543305608822,82.67383355338153,57.81581463250298,Bachelors,Yes,No,57.8,Pass
S1642,Female,39.69075165483809,94.41325086268604,94.33278818537681,Bachelors,Yes,Yes,78.8,Pass
S1643,Female,11.788691252285146,83.64594709556332,60.09187235132454,Bachelors,Yes,No,50.2,Pass
S1644,Female,20.130037598407718,85.0824779571454,68.87418869261343,Masters,Yes,No,64.0,Pass
S1645,Male,23.697374227464195,93.38447387718374,84.58614884061231,High School,Yes,Yes,65.6,Pass
S1646,Female,11.06257611781597,72.33516736923421,77.82001485167353,High School,No,Yes,48.4,Fail
S1647,Male,30.074519948470808,90.13801567731488,74.61327791395418,High School,Yes,No,65.0,Pass
S1648,Female,23.16539690804003,65.22742398168708,67.9261179212212,Bachelors,Yes,No,57.0,Pass
S1649,Female,18.635979107582678,68.87575555166727,65.0555052587074,Masters,No,No,49.8,Fail
S1650,Female,24.09581764538683,95.88502849290788,94.45629791254645,High School,Yes,No,72.6,Pass
S1651,Male,36.64064711174597,91.65913784831696,81.14641463520573,Masters,Yes,No,83.6,Pass
S1652,Male,8.475543890360283,69.70191910418949,64.38610453647301,PhD,Yes,No,63.9,Pass
S1653,Male,24.66684181178595,89.36100600803366,80.94334312749213,Bachelors,Yes,Yes,71.9,Pass
S1654,Male,16.033855362009568,70.14181197760422,62.06327427044615,Bachelors,Yes,Yes,50.9,Pass
S1655,Male,11.701252763356024,48.197682657996296,53.34963662633895,PhD,Yes,No,51.4,Pass
S1656,Female,13.91616062914356,69.33210975224245,67.31153792519576,PhD,Yes,No,69.5,Pass
S1657,Female,28.15309908189905,75.374564428081,70.90703649685246,High School,No,Yes,54.2,Pass
S1658,Male,23.968481778088456,80.0889527638419,75.51012799372678,High School,Yes,Yes,55.7,Pass
S1659,Male,23.968344125371928,94.82792868249209,62.818325184421276,High School,Yes,Yes,60.6,Pass
S1660,Male,33.38782005126301,93.27449246546342,93.81232236631713,Masters,No,Yes,75.1,Pass
S1661,Female,10.679796769681188,84.42418897157421,68.21970941190995,Masters,Yes,Yes,60.8,Pass
S1662,Female,16.8608669371529,71.87451257521519,69.20954432279396,Masters,Yes,No,55.3,Pass
S1663,Female,11.422502651454629,59.7481131647052,55.021443342995795,High School,Yes,Yes,43.5,Fail
S1664,Female,14.323209109831375,62.63755584822576,45.52960342350128,High School,Yes,No,40.0,Fail
S1665,Female,25.270765506279528,78.18992697579996,68.97346390021698,Bachelors,Yes,No,61.1,Pass
S1666,Female,11.360750402667106,88.48380243759074,69.68398454610336,Bachelors,Yes,No,60.0,Pass
S1667,Male,31.09258947489517,85.85615228557344,86.74379051886189,Masters,Yes,Yes,76.9,Pass
S1668,Female,9.428352571189496,70.8663302263854,67.26695618743476,Bachelors,Yes,No,54.5,Pass
S1669,Male,9.953796561162646,59.7796992748306,35.85495173834625,High School,Yes,Yes,34.2,Fail
S1670,Female,42.949673990424486,94.22101279191195,76.3360489493298,Bachelors,Yes,Yes,76.7,Pass
S1671,Male,9.480777310454176,71.09126270638428,58.7394774213409,High School,Yes,No,41.6,Fail
S1672,Female,12.31927969548194,62.62502890851834,43.72668913312134,High School,No,No,33.5,Fail
S1673,Female,27.17546940525131,94.48475257027962,91.40039138728191,High School,Yes,Yes,61.9,Pass
S1674,Female,23.169989380917475,78.05625652043182,60.48425078718418,High School,Yes,No,54.0,Pass
S1675,Female,1.0,84.08012016665755,71.9890274469354,High School,Yes,No,53.9,Pass
S1676,Male,22.97987467424948,82.37728142923244,64.04242702830506,High School,Yes,No,53.9,Pass
S1677,Male,17.344451341107114,77.0577305122548,66.09403269235796,Bachelors,Yes,No,61.3,Pass
S1678,Male,28.626039025013707,86.22836151445136,69.53982353076654,Bachelors,Yes,Yes,70.8,Pass
S1679,Male,29.574978912503457,90.36449946901351,85.43079779642648,Masters,Yes,No,67.6,Pass
S1680,Female,28.98752359180211,86.50568127115744,84.46406063741972,Masters,Yes,Yes,75.5,Pass
S1681,Male,43.23881387930803,90.3185983304557,69.65337780616252,Masters,Yes,No,69.7,Pass
S1682,Female,21.420994796763598,67.67698928810357,57.19109646901396,PhD,Yes,Yes,62.8,Pass
S1683,Female,27.609328350063798,88.21342781274157,87.44907924042157,High School,Yes,Yes,67.6,Pass
S1684,Female,4.643385325242647,63.378234033667184,64.0589513251845,Bachelors,Yes,No,42.0,Fail
S1685,Male,26.36060821289316,86.49079151455209,67.2777823264002,PhD,Yes,Yes,79.4,Pass
S1686,Female,15.152140455136319,78.45355616348456,73.43923651370835,Masters,Yes,Yes,65.6,Pass
S1687,Female,41.42738684636275,89.85768844268775,91.3378137291249,Bachelors,Yes,Yes,77.5,Pass
S1688,Female,12.671250912823574,70.43430125852557,77.8017398720689,Bachelors,Yes,No,63.2,Pass
S1689,Female,8.723122872496692,64.49433515947263,57.36820671784795,High School,Yes,Yes,38.8,Fail
S1690,Female,3.60140551616932,55.673624836664715,67.4858449337806,Bachelors,Yes,Yes,44.1,Fail
S1691,Male,28.520573674442552,92.94052845221637,85.02552616385326,Masters,Yes,Yes,70.9,Pass
S1692,Female,9.062190289451094,67.68759697339112,68.52609468036057,Bachelors,Yes,Yes,59.2,Pass
S1693,Male,36.33660751001993,93.15316662654402,88.65630865689613,Masters,Yes,Yes,83.0,Pass
S1694,Male,8.077722926382108,84.92697992097851,56.21064019888169,Bachelors,Yes,No,56.7,Pass
S1695,Male,23.489770790689782,81.92753397064584,70.95675707811249,Bachelors,Yes,Yes,65.3,Pass
S1696,Male,12.692960691478033,52.9488947983404,39.20315795430457,Masters,No,Yes,39.4,Fail
S1697,Male,34.099977431032094,94.80051979714042,100.0,PhD,No,Yes,80.8,Pass
S1698,Male,26.735552335079824,79.13461597346964,65.66333058487749,High School,Yes,Yes,59.0,Pass
S1699,Female,24.598557947156078,92.9243427427877,92.34482531527739,Masters,No,Yes,70.3,Pass
S1700,Female,31.991300561163385,89.85182399671544,73.37456898987827,High School,Yes,No,63.8,Pass
S1701,Female,19.737826340082606,83.88168649488507,68.88817201509255,Bachelors,Yes,Yes,62.7,Pass
S1702,Male,34.02854797034713,80.67566873107444,71.48197285051964,PhD,Yes,Yes,77.1,Pass
S1703,Male,6.489243024855323,80.63195607434065,77.01890482778964,Masters,Yes,No,63.3,Pass
S1704,Female,23.59366453776873,86.99711866202875,88.17084407093466,Bachelors,No,Yes,58.3,Pass
S1705,Male,26.616713882409734,99.17340302262575,90.40356832948069,Bachelors,Yes,No,72.5,Pass
S1706,Male,27.668590677052784,85.50448637949762,86.51218504171153,Bachelors,No,Yes,66.7,Pass
S1707,Female,44.75923191017628,93.12598895784252,81.54285895223785,Masters,Yes,Yes,82.4,Pass
S1708,Male,29.949344098440335,79.78324317846025,80.24690988856536,High School,Yes,No,65.7,Pass
S1709,Female,27.64673481515054,61.39800904169787,65.97552220226983,Bachelors,Yes,Yes,55.4,Pass
S1710,Female,38.72192611417695,96.45497181643505,88.92873215687645,High School,Yes,No,70.5,Pass
S1711,Male,2.8320524225309365,40.937633799106194,49.29301369978883,High School,Yes,No,30.1,Fail
S1712,Male,43.26413835609459,93.2197335629293,93.76166800475369,Bachelors,Yes,No,81.8,Pass
S1713,Female,35.29438253873988,94.10991737341077,92.8963147509801,PhD,No,No,76.7,Pass
S1714,Male,24.640842815395583,80.68940874945184,78.19594509973207,Masters,Yes,No,74.5,Pass
S1715,Male,41.269201185609425,94.56010607186337,89.83529275297991,Masters,Yes,No,85.3,Pass
S1716,Female,22.971992227016163,87.82049206852163,76.78854629196937,High School,Yes,No,68.0,Pass
S1717,Male,12.030826798686807,95.38124246944325,68.1530104236189,Bachelors,No,Yes,55.7,Pass
S1718,Female,12.409610018668523,64.77876512009745,78.18997301562253,High School,Yes,Yes,44.8,Fail
S1719,Female,23.694494692015773,76.04317443522905,77.18354129977467,Bachelors,Yes,Yes,67.9,Pass
S1720,Male,27.383950455170233,80.68591083494081,77.0436402767003,Masters,Yes,Yes,66.8,Pass
S1721,Male,16.22295627418395,78.54957207535523,59.93870007260362,Bachelors,Yes,No,57.9,Pass
S1722,Male,22.056293494682624,97.23052322268275,91.56571451088925,Masters,Yes,Yes,76.1,Pass
S1723,Male,34.328943243244815,100.0,91.51977654017509,Masters,Yes,Yes,90.5,Pass
S1724,Male,12.53953818459255,72.45208518772445,61.250470428058605,Masters,No,No,54.2,Pass
S1725,Female,20.493625735078737,90.00378675004687,72.90081392373722,PhD,No,Yes,63.3,Pass
S1726,Male,37.562408822169026,99.094141575832,93.1645573869642,Masters,Yes,Yes,85.2,Pass
S1727,Female,1.1486433704588075,46.47134111035962,51.19024507845844,High School,No,No,26.4,Fail
S1728,Female,12.972462171050394,72.69913143136097,61.903675764508485,Bachelors,Yes,No,57.4,Pass
S1729,Female,29.5014419609994,61.358189954869296,50.06032238107325,High School,Yes,No,49.5,Fail
S1730,Female,24.326637834637268,79.36504211788264,73.89640721837971,Bachelors,Yes,Yes,61.8,Pass
S1731,Male,17.503298133704007,82.27283756143117,52.95664507769637,Bachelors,Yes,Yes,54.6,Pass
S1732,Female,31.216410510714184,97.28628377664229,94.31139078706168,Bachelors,Yes,No,79.0,Pass
S1733,Female,37.3541468520187,88.68992779779707,71.65926842468234,High School,Yes,Yes,70.7,Pass
S1734,Male,15.766949729401372,78.04997103096687,68.44378306225737,Bachelors,Yes,No,60.8,Pass
S1735,Male,17.931401771082562,74.05597956468664,54.05810257494693,Masters,Yes,No,56.4,Pass
S1736,Female,18.948689716366967,88.14283287415995,74.10997412984436,Bachelors,Yes,Yes,67.3,Pass
S1737,Male,25.980512312089395,84.68045197040084,81.75858440765316,Masters,Yes,Yes,72.2,Pass
S1738,Male,31.41625838294622,88.45590880851721,81.33697983546575,Bachelors,Yes,Yes,75.3,Pass
S1739,Male,31.497656749258272,80.23718394089965,84.26284399266915,Masters,Yes,No,82.6,Pass
S1740,Male,20.559120980550592,72.44870402467903,66.43040496806402,Bachelors,No,Yes,49.7,Fail
S1741,Female,38.04828765074121,96.69213524722488,92.30536500112198,Masters,Yes,Yes,87.3,Pass
S1742,Female,31.838085203592136,90.37051035179569,89.97145025143325,High School,Yes,No,68.5,Pass
S1743,Female,30.740575090221892,84.167147544725,91.52051985949764,Bachelors,Yes,Yes,73.8,Pass
S1744,Male,7.851701336644228,54.107462692049324,39.97278625363985,High School,Yes,Yes,35.7,Fail
S1745,Male,7.979571104790227,58.828279950256245,62.59317428825927,High School,No,No,34.8,Fail
S1746,Female,11.924556315999032,65.30095368254027,67.37477730941558,PhD,Yes,Yes,69.1,Pass
S1747,Male,28.47697324901782,83.18055957327137,76.05814228604945,High School,Yes,No,62.2,Pass
S1748,Male,21.736190154804333,83.63705570706473,78.98994529538354,Bachelors,No,No,60.0,Pass
S1749,Female,26.37722833815052,80.81507893167162,80.1141752755569,Bachelors,Yes,Yes,62.2,Pass
S1750,Male,15.810867763250924,98.20829324568774,78.17616362043705,PhD,Yes,No,77.4,Pass
S1751,Female,26.237443051366224,89.83632985921972,84.41407731708736,Bachelors,Yes,Yes,75.3,Pass
S1752,Male,39.032055200132774,92.8264901441693,92.78230045244919,PhD,Yes,No,86.6,Pass
S1753,Male,17.952515312461724,84.06598685536191,71.61136644121274,Masters,Yes,Yes,59.4,Pass
S1754,Male,22.650549568780846,78.15052617274958,68.9396162994235,Bachelors,Yes,Yes,62.3,Pass
S1755,Female,24.010907598191988,88.60600854029231,68.41032399481291,Bachelors,Yes,Yes,65.9,Pass
S1756,Female,8.787394732562541,76.9076813253747,61.804976641653866,Bachelors,Yes,Yes,56.5,Pass
S1757,Female,18.982988803915713,64.75362229303082,51.323366447459414,Masters,Yes,No,61.7,Pass
S1758,Female,18.26897142721566,76.6355317351449,71.5272695995182,High School,Yes,No,54.6,Pass
S1759,Male,17.542083500107275,87.18711865935515,70.2710984254649,Bachelors,Yes,No,60.8,Pass
S1760,Female,30.902846992643404,90.63053823376377,85.77982036964875,Masters,Yes,Yes,74.8,Pass
S1761,Male,13.85522533727016,76.08480552328251,57.226069197045156,Bachelors,Yes,Yes,55.4,Pass
S1762,Female,38.3965075599233,89.05385046652586,79.75380344840528,Bachelors,Yes,No,76.5,Pass
S1763,Male,23.31651349894241,76.0417366228676,75.99200720705325,Bachelors,Yes,Yes,62.5,Pass
S1764,Female,37.467239032296646,76.49399535909505,73.9942339993439,High School,Yes,No,66.5,Pass
S1765,Male,9.711460879067607,85.17733660608943,66.68571720120187,Bachelors,Yes,No,60.0,Pass
S1766,Male,17.626157670958627,74.2909945711212,76.39290735632841,Bachelors,Yes,Yes,61.6,Pass
S1767,Female,29.051130502312837,82.16369650260955,66.81343976798568,PhD,Yes,No,70.6,Pass
S1768,Male,33.12666125272704,76.7471291057174,59.027806200435364,Bachelors,Yes,No,61.8,Pass
S1769,Male,16.75033405974241,63.161802610867866,67.93165276099505,Masters,Yes,No,52.0,Pass
S1770,Male,11.713173819959486,76.82970592435358,70.40900207931296,Bachelors,No,Yes,50.4,Pass
S1771,Male,13.537987947654948,78.03844008375316,71.54597356405762,High School,Yes,Yes,54.4,Pass
S1772,Female,41.68775659517172,94.02485184617866,90.21648891215298,Masters,Yes,Yes,85.5,Pass
S1773,Female,25.34698402889066,77.959398920026,72.9151552973857,High School,Yes,Yes,60.9,Pass
S1774,Female,20.69077547419124,98.85731977022638,79.60916307876239,PhD,No,Yes,71.4,Pass
